TransactionID,Date,CustomerID,CustomerSegment,Category,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TRX-285636,2025-12-16 03:52:39,76768,Regular,Sports,Water Bottle,1,21.0,21.0,Credit Card
TRX-904771,2025-07-10 08:13:02,82132,Regular,Electronics,Headphones,2,100.84,201.68,Credit Card
TRX-754589,2025-09-14 06:19:46,81643,New,Clothing,Sneakers,2,73.3,146.6,Cash
TRX-459462,2025-09-12 09:11:33,43408,Regular,Clothing,Jacket,2,77.81,155.62,Credit Card
TRX-288613,2025-10-13 00:51:04,30517,VIP,Clothing,Jeans,4,50.72,202.88,Debit Card
TRX-760943,2025-11-29 14:50:10,89593,VIP,Electronics,Smartphone,2,526.2,1052.4,Credit Card
TRX-181242,2025-11-13 13:56:17,39581,Regular,Home & Garden,Lamp,1,23.02,23.02,Credit Card
TRX-306909,2025-10-22 07:16:37,73654,New,Home & Garden,Lamp,1,22.86,22.86,Debit Card
TRX-191876,2026-03-09 16:50:13,36062,New,Electronics,Smartphone,1,689.81,689.81,PayPal
TRX-938016,2026-03-25 04:00:42,22219,Regular,Clothing,Jacket,3,116.44,349.32,Credit Card
TRX-237801,2025-06-12 07:43:04,34957,New,Home & Garden,Plant Pot,1,21.85,21.85,Credit Card
TRX-449421,2025-06-22 18:39:49,63492,VIP,Home & Garden,Coffee Maker,2,72.67,145.34,Credit Card
TRX-562816,2025-10-11 20:45:29,28958,New,Sports,Tennis Racket,4,76.34,305.36,Credit Card
TRX-690192,2026-04-12 06:36:52,72616,New,Sports,Dumbbells,1,57.77,57.77,Credit Card
TRX-106892,2025-08-03 17:49:34,82420,Regular,Clothing,Jacket,1,87.84,87.84,Credit Card
TRX-982023,2025-09-06 22:07:47,60432,Regular,Electronics,Smartphone,2,931.97,1863.94,Debit Card
TRX-983353,2025-09-22 23:52:02,60432,Regular,Sports,Water Bottle,2,24.87,49.74,PayPal
TRX-566740,2025-09-20 08:37:59,51224,Regular,Electronics,Laptop,1,1070.28,1070.28,Debit Card
TRX-976097,2025-12-14 17:50:56,66333,Regular,Home & Garden,Coffee Maker,1,63.02,63.02,Credit Card
TRX-685410,2026-02-27 20:32:37,26828,New,Sports,Yoga Mat,1,15.66,15.66,Credit Card
TRX-261177,2025-10-07 05:06:47,41963,VIP,Electronics,Headphones,3,173.58,520.74,Debit Card
TRX-315815,2025-11-26 03:41:02,26704,New,Home & Garden,Coffee Maker,3,75.66,226.98,Debit Card
TRX-284630,2026-03-24 01:09:30,52516,New,Electronics,Laptop,4,1176.14,4704.56,Credit Card
TRX-484936,2025-05-20 03:39:11,69890,Regular,Home & Garden,Plant Pot,1,19.55,19.55,Credit Card
TRX-816546,2026-04-18 01:24:17,10074,Regular,Sports,Water Bottle,1,12.28,12.28,Credit Card
TRX-358888,2026-03-05 16:03:48,68756,Regular,Home & Garden,Lamp,2,56.37,112.74,Credit Card
TRX-454140,2025-10-14 22:36:28,35242,New,Home & Garden,Blender,2,30.19,60.38,Credit Card
TRX-124545,2026-02-16 12:22:54,47777,New,Home & Garden,Lamp,1,21.93,21.93,PayPal
TRX-602351,2025-07-22 19:26:08,43386,Regular,Clothing,Jeans,1,65.92,65.92,Credit Card
TRX-646619,2025-09-01 00:30:07,25118,New,Sports,Tennis Racket,1,142.75,142.75,Debit Card
TRX-117438,2026-01-01 20:10:00,63354,Regular,Home & Garden,Blender,1,58.96,58.96,Cash
TRX-135399,2025-11-15 07:07:30,18326,New,Sports,Tennis Racket,1,104.62,104.62,Credit Card
TRX-245237,2026-03-25 18:01:17,51224,Regular,Sports,Tennis Racket,2,134.92,269.84,PayPal
TRX-256846,2025-09-04 15:13:32,30052,New,Clothing,Jacket,1,60.23,60.23,Debit Card
TRX-970206,2026-01-06 15:02:12,29536,New,Electronics,Monitor,1,341.88,341.88,Debit Card
TRX-790441,2025-12-15 13:45:32,17492,New,Electronics,Smartphone,1,674.66,674.66,Credit Card
TRX-732512,2026-01-25 17:31:41,50001,New,Clothing,T-Shirt,4,17.87,71.48,Cash
TRX-580115,2025-06-03 14:42:38,43862,Regular,Home & Garden,Coffee Maker,2,82.61,165.22,Debit Card
TRX-333249,2025-12-22 20:29:38,91351,VIP,Sports,Tennis Racket,2,54.29,108.58,Credit Card
TRX-772844,2025-11-02 15:03:59,42953,New,Home & Garden,Lamp,1,32.9,32.9,Debit Card
TRX-481969,2025-10-27 07:37:21,48696,VIP,Home & Garden,Lamp,1,41.84,41.84,Debit Card
TRX-297509,2025-06-27 22:22:35,14288,Regular,Sports,Dumbbells,1,31.71,31.71,Debit Card
TRX-514186,2025-11-09 09:10:02,25906,Regular,Clothing,Jeans,2,63.93,127.86,PayPal
TRX-699929,2025-10-09 11:48:15,71433,New,Electronics,Smartphone,2,740.75,1481.5,Credit Card
TRX-956113,2025-05-01 21:02:25,10336,New,Electronics,Headphones,2,63.46,126.92,Cash
TRX-485709,2026-01-19 03:12:43,44970,New,Clothing,Jeans,1,50.76,50.76,Debit Card
TRX-143141,2025-10-28 09:24:26,38705,Regular,Electronics,Laptop,2,1258.43,2516.86,Debit Card
TRX-158777,2025-09-08 20:41:58,47450,Regular,Clothing,T-Shirt,1,15.65,15.65,Credit Card
TRX-214532,2025-12-25 19:27:36,86011,Regular,Clothing,Jacket,1,83.86,83.86,Debit Card
TRX-722899,2025-10-20 22:55:10,91381,New,Electronics,Smartphone,2,698.91,1397.82,Credit Card
TRX-227131,2026-03-25 21:05:34,14722,Regular,Electronics,Monitor,2,276.21,552.42,Debit Card
TRX-799631,2025-10-22 02:36:50,91609,Regular,Sports,Tennis Racket,3,144.07,432.21,Credit Card
TRX-549312,2026-02-18 18:58:33,50026,Regular,Sports,Yoga Mat,4,28.52,114.08,Debit Card
TRX-294546,2026-04-08 14:27:37,14207,Regular,Sports,Dumbbells,3,53.53,160.59,Credit Card
TRX-269966,2025-11-18 15:07:01,47752,Regular,Electronics,Laptop,3,1387.08,4161.24,Debit Card
TRX-632915,2026-03-24 12:11:38,94259,VIP,Electronics,Headphones,3,184.23,552.6899999999999,Credit Card
TRX-243601,2025-11-17 22:38:08,53713,Regular,Electronics,Headphones,1,167.92,167.92,Debit Card
TRX-722518,2025-07-27 13:11:08,62923,Regular,Home & Garden,Lamp,1,57.66,57.66,Debit Card
TRX-707705,2025-10-20 05:27:10,96163,Regular,Clothing,Jacket,1,64.64,64.64,Debit Card
TRX-618382,2025-10-18 04:27:00,68446,Regular,Electronics,Laptop,4,1102.4,4409.6,Debit Card
TRX-829762,2025-11-04 01:37:00,48566,Regular,Home & Garden,Lamp,2,48.68,97.36,Credit Card
TRX-303586,2026-01-01 03:47:52,49251,New,Clothing,Sneakers,1,99.88,99.88,Credit Card
TRX-468623,2025-10-21 08:29:04,15229,Regular,Sports,Tennis Racket,1,86.51,86.51,Cash
TRX-483791,2025-10-21 21:05:29,59441,Regular,Sports,Water Bottle,1,15.31,15.31,Debit Card
TRX-965322,2026-04-01 03:57:30,24662,Regular,Sports,Tennis Racket,3,92.71,278.13,Debit Card
TRX-503720,2025-09-14 15:29:09,54375,New,Electronics,Monitor,4,170.05,680.2,Credit Card
TRX-712553,2025-09-29 14:45:05,88135,New,Home & Garden,Coffee Maker,1,87.99,87.99,PayPal
TRX-386042,2025-10-22 04:53:34,27146,Regular,Home & Garden,Blender,2,74.6,149.2,Credit Card
TRX-454233,2026-02-28 03:38:16,81482,New,Clothing,Jacket,2,70.45,140.9,PayPal
TRX-176561,2025-06-21 02:47:03,26614,Regular,Clothing,T-Shirt,1,16.45,16.45,Debit Card
TRX-125422,2025-07-29 00:44:18,76616,New,Electronics,Monitor,1,365.99,365.99,PayPal
TRX-676558,2025-08-07 17:24:08,81200,Regular,Clothing,T-Shirt,1,23.7,23.7,Debit Card
TRX-132047,2025-08-02 15:57:38,15276,Regular,Electronics,Laptop,1,1011.95,1011.95,Credit Card
TRX-308855,2025-10-26 16:13:27,76542,Regular,Home & Garden,Coffee Maker,1,84.81,84.81,Debit Card
TRX-859181,2025-07-04 13:55:38,54313,Regular,Sports,Dumbbells,1,23.85,23.85,Credit Card
TRX-223224,2025-06-05 21:31:39,10282,Regular,Sports,Dumbbells,1,51.45,51.45,Credit Card
TRX-787781,2025-06-28 12:06:35,79352,Regular,Clothing,T-Shirt,1,22.17,22.17,Debit Card
TRX-188813,2026-02-06 04:58:06,19508,New,Sports,Tennis Racket,1,101.73,101.73,Debit Card
TRX-292864,2026-02-14 17:18:26,52992,VIP,Home & Garden,Plant Pot,4,23.11,92.44,Debit Card
TRX-514673,2025-06-30 03:37:04,16734,New,Electronics,Smartphone,4,636.58,2546.32,PayPal
TRX-460745,2026-04-20 03:42:01,78937,New,Home & Garden,Coffee Maker,4,49.16,196.64,PayPal
TRX-534096,2026-02-18 11:37:24,75230,New,Clothing,Sneakers,2,102.94,205.88,Debit Card
TRX-215717,2026-01-03 01:12:16,44438,Regular,Clothing,Jacket,1,114.7,114.7,Debit Card
TRX-534694,2025-05-13 09:29:01,19508,New,Clothing,Jacket,4,89.76,359.04,Credit Card
TRX-581633,2025-12-07 20:12:04,81819,New,Home & Garden,Blender,1,72.53,72.53,Credit Card
TRX-576779,2025-05-05 04:56:53,58434,VIP,Electronics,Laptop,5,1490.82,7454.099999999999,Credit Card
TRX-290926,2025-12-20 15:36:12,35825,Regular,Electronics,Headphones,2,75.26,150.52,Debit Card
TRX-331768,2025-10-20 19:53:29,11220,VIP,Sports,Water Bottle,1,23.84,23.84,Debit Card
TRX-474023,2025-07-18 13:05:49,40340,Regular,Electronics,Headphones,1,122.43,122.43,Credit Card
TRX-326957,2025-06-05 04:16:06,74038,Regular,Sports,Yoga Mat,1,30.61,30.61,Debit Card
TRX-967776,2025-10-31 16:26:40,54942,Regular,Electronics,Headphones,1,107.15,107.15,Credit Card
TRX-216895,2025-07-13 09:54:10,72277,Regular,Home & Garden,Coffee Maker,1,47.47,47.47,Debit Card
TRX-174809,2025-05-31 10:18:38,90694,New,Electronics,Monitor,1,374.36,374.36,Credit Card
TRX-886365,2025-11-14 06:42:49,69441,Regular,Sports,Water Bottle,1,19.24,19.24,Cash
TRX-663244,2025-11-29 08:14:28,44522,New,Electronics,Monitor,3,286.59,859.77,Debit Card
TRX-873422,2025-08-19 01:38:23,73904,New,Electronics,Laptop,2,1012.94,2025.88,Debit Card
TRX-574073,2025-08-29 00:42:54,39831,Regular,Home & Garden,Blender,3,62.98,188.94,Credit Card
TRX-314178,2025-11-18 22:05:40,93748,New,Home & Garden,Coffee Maker,2,91.38,182.76,PayPal
TRX-564919,2025-06-25 00:16:37,30181,Regular,Sports,Yoga Mat,1,31.65,31.65,Credit Card
TRX-937995,2025-12-25 19:00:28,52516,New,Clothing,Jacket,1,96.35,96.35,PayPal
TRX-611028,2026-02-24 12:34:05,97670,Regular,Sports,Yoga Mat,2,27.21,54.42,Debit Card
TRX-762904,2025-12-24 13:18:09,24168,Regular,Clothing,Jacket,1,102.19,102.19,Credit Card
TRX-161471,2026-04-21 16:21:47,34878,Regular,Home & Garden,Plant Pot,1,20.52,20.52,Credit Card
TRX-517307,2025-11-13 10:53:14,92978,Regular,Sports,Tennis Racket,1,83.7,83.7,Credit Card
TRX-966431,2025-12-21 07:28:33,42780,Regular,Electronics,Smartphone,2,791.0,1582.0,Credit Card
TRX-687789,2025-09-13 21:33:11,28301,New,Home & Garden,Plant Pot,1,16.48,16.48,Credit Card
TRX-260565,2025-07-19 12:17:08,40512,Regular,Electronics,Monitor,1,359.73,359.73,Cash
TRX-345369,2025-11-24 02:16:43,72031,Regular,Sports,Tennis Racket,1,132.1,132.1,Debit Card
TRX-425903,2025-05-25 02:41:01,40161,VIP,Electronics,Headphones,2,89.91,179.82,Debit Card
TRX-359369,2026-01-14 11:35:02,27342,Regular,Clothing,Sneakers,2,64.24,128.48,Debit Card
TRX-922139,2025-09-24 10:48:51,47606,New,Sports,Tennis Racket,1,69.09,69.09,PayPal
TRX-675564,2025-10-24 22:06:27,53687,Regular,Home & Garden,Plant Pot,4,19.3,77.2,Credit Card
TRX-419348,2026-02-25 04:07:35,19358,Regular,Sports,Dumbbells,2,23.33,46.66,Credit Card
TRX-722651,2025-12-26 04:42:14,92240,New,Sports,Dumbbells,4,55.58,222.32,Debit Card
TRX-921874,2025-10-22 01:14:45,42406,Regular,Sports,Tennis Racket,1,76.94,76.94,Credit Card
TRX-758237,2026-01-14 04:02:06,98125,Regular,Clothing,T-Shirt,3,17.89,53.67,PayPal
TRX-927659,2025-05-13 20:44:03,71261,Regular,Electronics,Headphones,1,86.04,86.04,PayPal
TRX-290436,2025-09-19 11:36:52,50963,New,Electronics,Laptop,2,1377.06,2754.12,PayPal
TRX-187889,2025-08-18 17:10:15,68287,VIP,Electronics,Headphones,3,142.39,427.16999999999996,Credit Card
TRX-578160,2025-09-22 15:25:00,69890,Regular,Sports,Yoga Mat,1,34.24,34.24,Credit Card
TRX-471512,2025-12-22 04:45:13,42325,VIP,Electronics,Laptop,2,1105.91,2211.82,Cash
TRX-470472,2026-01-10 05:22:29,17665,Regular,Home & Garden,Coffee Maker,1,52.7,52.7,Debit Card
TRX-797802,2025-06-22 10:16:32,69469,Regular,Clothing,Jeans,3,53.89,161.67000000000002,Credit Card
TRX-106242,2025-10-27 10:36:56,52992,VIP,Clothing,Jeans,1,55.43,55.43,Debit Card
TRX-481237,2025-08-17 15:54:18,36062,New,Sports,Tennis Racket,1,139.39,139.39,Credit Card
TRX-493605,2026-02-26 00:22:42,81819,New,Clothing,Sneakers,1,119.19,119.19,Credit Card
TRX-170528,2025-11-07 06:30:25,26614,Regular,Sports,Water Bottle,1,15.23,15.23,Cash
TRX-664744,2025-07-13 20:23:09,12560,New,Clothing,T-Shirt,1,21.22,21.22,Credit Card
TRX-512064,2026-04-25 21:55:46,64524,VIP,Electronics,Monitor,5,215.88,1079.4,Credit Card
TRX-258477,2026-01-11 16:42:36,54313,Regular,Sports,Water Bottle,2,11.99,23.98,PayPal
TRX-284393,2025-07-16 11:49:22,23022,New,Home & Garden,Plant Pot,1,18.53,18.53,Credit Card
TRX-665148,2026-02-09 09:24:53,69429,New,Clothing,Jeans,1,73.05,73.05,PayPal
TRX-235073,2025-12-10 01:04:40,67125,Regular,Clothing,Jacket,1,136.25,136.25,Credit Card
TRX-248195,2025-10-04 06:59:04,78021,Regular,Electronics,Smartphone,3,579.6,1738.8000000000002,Credit Card
TRX-816308,2025-10-16 19:05:36,15695,New,Sports,Tennis Racket,1,56.72,56.72,PayPal
TRX-372031,2025-12-22 02:50:59,12540,New,Home & Garden,Blender,1,39.44,39.44,Debit Card
TRX-342128,2025-12-18 07:25:07,87110,New,Electronics,Laptop,1,1444.95,1444.95,Credit Card
TRX-792818,2025-05-12 16:11:22,26540,Regular,Sports,Dumbbells,1,35.33,35.33,Debit Card
TRX-223014,2026-02-14 18:21:11,13905,Regular,Electronics,Laptop,2,947.75,1895.5,Cash
TRX-689444,2026-03-30 02:45:09,25866,Regular,Sports,Dumbbells,1,56.46,56.46,Credit Card
TRX-842563,2025-10-19 04:10:45,34878,Regular,Sports,Yoga Mat,1,30.68,30.68,Credit Card
TRX-683635,2025-08-11 07:49:32,33405,Regular,Sports,Water Bottle,1,20.82,20.82,Debit Card
TRX-575557,2025-09-25 00:57:41,29936,Regular,Clothing,Jacket,2,107.3,214.6,Credit Card
TRX-234618,2025-06-09 22:07:37,10350,Regular,Home & Garden,Lamp,1,30.2,30.2,Credit Card
TRX-313660,2025-05-28 02:34:58,59808,Regular,Home & Garden,Coffee Maker,1,97.32,97.32,Credit Card
TRX-981913,2026-03-08 08:11:00,41830,Regular,Clothing,Jacket,3,68.59,205.77,Debit Card
TRX-323088,2025-12-13 23:00:46,97404,Regular,Clothing,Jeans,1,60.65,60.65,Credit Card
TRX-356428,2026-04-23 09:24:11,23833,Regular,Clothing,T-Shirt,1,17.61,17.61,Credit Card
TRX-542750,2025-12-29 13:22:01,90173,New,Home & Garden,Blender,1,64.6,64.6,Debit Card
TRX-499601,2026-02-20 20:59:29,82350,New,Electronics,Smartphone,3,725.74,2177.2200000000003,Credit Card
TRX-207282,2025-05-03 13:25:06,15229,Regular,Home & Garden,Blender,1,79.78,79.78,PayPal
TRX-673619,2026-04-14 12:03:29,57419,Regular,Electronics,Smartphone,1,769.5,769.5,Credit Card
TRX-647718,2025-06-14 16:36:13,72422,New,Electronics,Monitor,3,335.94,1007.8199999999999,Debit Card
TRX-162976,2025-08-08 23:53:32,80855,New,Clothing,T-Shirt,1,21.61,21.61,Credit Card
TRX-917546,2025-10-02 19:55:33,23577,Regular,Electronics,Smartphone,1,707.81,707.81,Cash
TRX-461264,2026-01-27 16:59:39,67963,Regular,Sports,Yoga Mat,2,30.75,61.5,PayPal
TRX-922458,2025-08-23 07:50:37,24953,Regular,Electronics,Laptop,2,1204.69,2409.38,Credit Card
TRX-627899,2025-05-07 00:34:09,42850,Regular,Home & Garden,Coffee Maker,1,98.22,98.22,Cash
TRX-130914,2025-09-26 08:13:51,23833,Regular,Clothing,Sneakers,1,83.9,83.9,Credit Card
TRX-760434,2026-03-07 01:30:45,71694,Regular,Sports,Water Bottle,1,15.1,15.1,Credit Card
TRX-183958,2025-09-05 01:22:09,87110,New,Electronics,Laptop,2,1273.07,2546.14,Debit Card
TRX-406849,2025-08-21 01:42:55,84607,Regular,Sports,Water Bottle,2,20.59,41.18,Debit Card
TRX-219073,2026-01-07 18:24:37,44522,New,Home & Garden,Blender,1,33.03,33.03,Credit Card
TRX-309795,2025-10-08 14:37:22,65392,Regular,Electronics,Monitor,1,250.7,250.7,Credit Card
TRX-403858,2025-12-28 23:07:34,37659,Regular,Home & Garden,Blender,1,31.5,31.5,PayPal
TRX-176421,2026-03-01 04:38:12,86011,Regular,Sports,Tennis Racket,1,97.9,97.9,Debit Card
TRX-555786,2025-08-06 07:58:55,85392,Regular,Clothing,T-Shirt,1,17.31,17.31,Credit Card
TRX-706806,2025-09-18 22:03:17,16826,Regular,Clothing,Sneakers,4,104.46,417.84,PayPal
TRX-594988,2025-08-17 12:12:30,39451,VIP,Sports,Tennis Racket,1,110.62,110.62,Credit Card
TRX-792561,2026-04-29 06:47:00,15383,VIP,Sports,Dumbbells,4,54.22,216.88,Credit Card
TRX-456342,2025-06-24 20:00:17,47828,Regular,Clothing,T-Shirt,1,22.53,22.53,Credit Card
TRX-854793,2025-08-05 18:22:47,30866,New,Electronics,Laptop,4,1423.27,5693.08,Cash
TRX-263267,2025-11-25 14:58:48,75323,Regular,Home & Garden,Lamp,1,38.58,38.58,Debit Card
TRX-279787,2025-08-06 13:11:11,96662,VIP,Sports,Yoga Mat,4,16.98,67.92,Debit Card
TRX-318895,2026-04-24 04:24:13,68756,Regular,Sports,Tennis Racket,1,112.09,112.09,Credit Card
TRX-336588,2026-01-23 11:59:46,75771,New,Home & Garden,Plant Pot,1,17.35,17.35,Credit Card
TRX-614807,2025-10-26 10:21:05,18907,Regular,Home & Garden,Lamp,2,39.29,78.58,Credit Card
TRX-501172,2025-09-27 02:15:19,11607,New,Home & Garden,Plant Pot,4,20.3,81.2,Debit Card
TRX-331287,2025-05-25 05:09:46,22704,Regular,Electronics,Smartphone,1,529.59,529.59,Credit Card
TRX-785280,2026-03-30 19:23:10,44718,Regular,Home & Garden,Lamp,2,22.63,45.26,Credit Card
TRX-920597,2025-08-25 16:19:10,85914,Regular,Clothing,T-Shirt,2,23.41,46.82,Debit Card
TRX-518568,2025-07-16 20:22:19,28289,Regular,Sports,Dumbbells,1,56.22,56.22,Credit Card
TRX-183306,2026-03-06 14:04:01,15014,Regular,Home & Garden,Plant Pot,1,14.09,14.09,Credit Card
TRX-274872,2025-06-16 14:46:04,82140,Regular,Clothing,Sneakers,4,58.75,235.0,PayPal
TRX-619871,2025-07-03 01:25:26,99873,New,Electronics,Smartphone,1,811.98,811.98,Credit Card
TRX-203641,2025-09-05 16:14:14,80008,New,Clothing,Jeans,1,67.93,67.93,Credit Card
TRX-862540,2025-08-28 03:08:27,63424,VIP,Sports,Tennis Racket,3,105.5,316.5,Credit Card
TRX-133796,2025-10-22 08:44:36,81118,Regular,Sports,Dumbbells,3,45.41,136.23,Debit Card
TRX-749954,2026-02-18 04:06:13,14288,Regular,Electronics,Laptop,1,1261.21,1261.21,Credit Card
TRX-291134,2025-07-07 19:24:06,74340,New,Home & Garden,Coffee Maker,2,52.54,105.08,Debit Card
TRX-591202,2025-12-23 14:50:22,80284,Regular,Sports,Water Bottle,4,20.7,82.8,Debit Card
TRX-563892,2025-09-28 13:44:47,15683,New,Home & Garden,Blender,1,76.02,76.02,Debit Card
TRX-441614,2025-12-08 05:07:46,85849,Regular,Clothing,T-Shirt,1,20.44,20.44,PayPal
TRX-897953,2025-07-18 03:42:08,39038,VIP,Sports,Dumbbells,1,56.75,56.75,PayPal
TRX-835405,2025-10-13 11:18:41,69473,Regular,Electronics,Laptop,1,1174.84,1174.84,Credit Card
TRX-109852,2026-03-04 03:44:48,19071,Regular,Clothing,Jeans,2,48.04,96.08,PayPal
TRX-891714,2025-12-05 02:58:14,43586,New,Sports,Water Bottle,2,17.2,34.4,Credit Card
TRX-310141,2026-04-08 14:40:07,65615,Regular,Electronics,Monitor,1,256.6,256.6,Debit Card
TRX-970840,2025-06-23 22:34:08,34164,Regular,Sports,Yoga Mat,1,31.57,31.57,PayPal
TRX-735163,2025-09-22 19:22:12,44099,Regular,Home & Garden,Lamp,1,59.28,59.28,Debit Card
TRX-342924,2025-12-25 14:55:13,45954,Regular,Electronics,Monitor,1,150.73,150.73,Debit Card
TRX-255851,2025-05-14 03:53:25,92727,Regular,Electronics,Laptop,4,878.0,3512.0,Credit Card
TRX-399628,2025-11-25 03:15:16,24201,Regular,Home & Garden,Lamp,2,44.42,88.84,PayPal
TRX-414815,2025-12-17 20:26:42,29442,Regular,Clothing,Jacket,1,138.26,138.26,Debit Card
TRX-423528,2025-11-09 20:45:40,44816,Regular,Home & Garden,Lamp,4,34.12,136.48,Debit Card
TRX-699853,2025-11-11 14:43:27,70637,VIP,Clothing,Jeans,1,77.27,77.27,Debit Card
TRX-768914,2025-11-23 14:14:17,96563,Regular,Electronics,Headphones,1,163.16,163.16,PayPal
TRX-168533,2025-06-03 00:10:57,25713,Regular,Electronics,Monitor,2,355.62,711.24,Credit Card
TRX-578344,2025-12-24 01:58:20,87278,Regular,Home & Garden,Plant Pot,1,12.23,12.23,PayPal
TRX-108161,2025-12-17 05:15:06,33416,New,Sports,Yoga Mat,4,28.07,112.28,PayPal
TRX-647707,2026-03-04 04:55:10,43586,New,Sports,Tennis Racket,3,69.6,208.79999999999998,Credit Card
TRX-243928,2025-06-03 19:14:34,65723,New,Clothing,T-Shirt,1,29.39,29.39,Cash
TRX-233508,2025-11-26 10:48:34,81121,Regular,Electronics,Smartphone,1,592.34,592.34,Debit Card
TRX-763121,2025-08-13 01:33:34,95180,New,Sports,Yoga Mat,2,21.76,43.52,Credit Card
TRX-912002,2025-10-06 04:01:29,69048,Regular,Home & Garden,Blender,1,59.08,59.08,Credit Card
TRX-349937,2025-09-10 01:26:19,26728,Regular,Home & Garden,Plant Pot,1,24.72,24.72,Credit Card
TRX-684829,2025-12-24 01:53:28,91205,New,Home & Garden,Lamp,3,42.1,126.30000000000001,PayPal
TRX-795350,2025-12-14 03:50:35,52600,Regular,Clothing,Jeans,3,54.33,162.99,Credit Card
TRX-408467,2025-10-22 00:11:32,90931,New,Clothing,Jeans,4,50.83,203.32,Credit Card
TRX-307661,2025-08-22 11:30:40,54587,Regular,Clothing,Jacket,1,147.47,147.47,Credit Card
TRX-593699,2026-02-18 19:57:09,99241,Regular,Clothing,Sneakers,1,81.23,81.23,Debit Card
TRX-888335,2025-06-06 05:20:15,41285,New,Sports,Yoga Mat,1,29.37,29.37,PayPal
TRX-362847,2025-07-11 09:46:48,55607,Regular,Home & Garden,Lamp,4,54.46,217.84,Credit Card
TRX-652367,2025-06-23 00:34:54,71433,New,Electronics,Headphones,3,120.39,361.17,Debit Card
TRX-116470,2025-06-25 15:04:23,65461,VIP,Clothing,Jacket,1,76.32,76.32,Debit Card
TRX-289401,2025-06-05 17:40:47,81426,VIP,Clothing,Jeans,1,52.07,52.07,Credit Card
TRX-505629,2026-03-31 00:18:07,26011,New,Home & Garden,Plant Pot,1,11.25,11.25,Credit Card
TRX-998235,2025-08-15 23:18:44,69598,Regular,Sports,Water Bottle,1,13.51,13.51,Debit Card
TRX-389511,2025-12-13 18:42:14,27601,Regular,Sports,Yoga Mat,1,17.43,17.43,Credit Card
TRX-663628,2026-03-08 04:04:09,70036,New,Home & Garden,Lamp,3,51.02,153.06,Credit Card
TRX-705540,2025-10-03 08:11:45,61645,Regular,Electronics,Laptop,1,974.99,974.99,Credit Card
TRX-812296,2026-03-13 06:58:15,13617,New,Home & Garden,Plant Pot,3,15.1,45.3,PayPal
TRX-783176,2025-07-14 11:16:46,90173,New,Sports,Water Bottle,1,24.8,24.8,Credit Card
TRX-380025,2025-10-27 07:11:55,63841,New,Clothing,Jacket,1,106.98,106.98,Credit Card
TRX-654640,2025-06-03 18:04:31,75435,Regular,Sports,Dumbbells,2,46.03,92.06,Debit Card
TRX-308795,2025-07-16 12:47:48,38010,Regular,Home & Garden,Plant Pot,1,22.44,22.44,Credit Card
TRX-776909,2025-12-22 07:06:49,60140,Regular,Electronics,Smartphone,3,991.52,2974.56,Debit Card
TRX-971834,2026-01-18 19:14:52,23979,Regular,Sports,Water Bottle,1,18.78,18.78,Credit Card
TRX-572780,2026-03-10 17:09:27,41029,VIP,Sports,Yoga Mat,1,17.36,17.36,Credit Card
TRX-359486,2026-01-19 22:10:49,57447,Regular,Home & Garden,Plant Pot,1,19.4,19.4,Credit Card
TRX-457713,2025-08-15 14:48:27,52237,Regular,Clothing,Sneakers,2,98.44,196.88,PayPal
TRX-110060,2025-09-07 19:31:20,60432,Regular,Home & Garden,Lamp,1,44.31,44.31,Credit Card
TRX-151706,2025-11-29 14:05:05,87924,New,Electronics,Headphones,3,57.06,171.18,Credit Card
TRX-741185,2025-08-23 05:33:28,22156,Regular,Home & Garden,Coffee Maker,3,59.9,179.7,Credit Card
TRX-714549,2025-07-17 11:57:44,80381,New,Clothing,Sneakers,1,118.04,118.04,Debit Card
TRX-644932,2025-10-25 15:16:06,97684,New,Clothing,Jacket,1,96.76,96.76,Debit Card
TRX-776000,2025-05-09 01:09:49,82357,New,Electronics,Smartphone,4,625.5,2502.0,Credit Card
TRX-184508,2026-04-10 09:12:26,99241,Regular,Electronics,Monitor,1,175.45,175.45,Debit Card
TRX-879207,2025-07-13 11:59:40,99687,New,Home & Garden,Coffee Maker,1,70.61,70.61,Credit Card
